Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-277.6096	-362.3936	84.78406	0.101837	0.068068	0.0145796	0.142036	0.0052572	0.0238379	0.0220678	0.132679	0.0327116	0.0173655	0.0583048	0.0160589	0.029561	0.0271006	0.0199452	0.0463511	0.0274103	0.0118737	0.0463019	0.0219123	0.00289983	0.0315877	0.00619096	0.0118128	0.0165594	0.00176771	0.014496	0.0201033	0.0031877	0.00504047	0.0402581	0.0135165	0.000706689	0.0156626	0.0450496	0.000862035	0.0176449	0.0111917	0.00644264	0.0164543	0.00965679	0.0729619	0.0216875	0.04779	0.0191944	0.186136	0.00399949	0.0992618	0.0256336	0.159025	0.0372853	0.00099414	0.0598648	0.0177709	0.0359893	0.0436426	0.0471734	0.0953329	1.61682	0.307962	0.563039	0.835935	1.19626	1.77607	3.24715	0.8516152	0.04020223	0.0500487	0.0334525	0.00716528	0.0698047	0.00258369	0.0117153	0.0108454	0.0652061	0.0160764	0.00853442	0.0286544	0.00789229	0.014528	0.0133188	0.00980221	0.0227796	0.013471	0.00583542	0.0227554	0.010769	0.00142514	0.015524	0.00304259	0.00580548	0.00813824	0.000868754	0.00712419	0.00987995	0.00156662	0.00247718	0.0197852	0.00664281	0.000347308	0.00769749	0.02214	0.000423654	0.00867175	0.00550028	0.00316629	0.00808659	0.00474591	0.0358577	0.0106585	0.0234868	0.00943322	0.0914782	0.00196558	0.048783	0.0125979	0.0781542	0.0183241	0.000488578	0.0294211	0.00873366	0.0176872	0.0214485	0.0231837	0.421428	0.578572	0.4214275	2.034762
396	-286.9517	-370.7521	83.80034	0.00747401	0.00452792	0.00188363	0.00556926	0.000887974	0.0005066	0.00486622	0.0115175	0.000740731	0.00152313	0.00365202	0.00375354	0.00253669	0.00235877	0.000745528	0.00249255	0.000461812	0.000886671	0.00633198	0.000768765	0.000895834	0.00180325	0.000765806	0.00138828	0.00102228	0.000244051	0.000580919	0.00207673	0.000371752	3.66822e-05	0.00421706	0.00130985	0.000405882	0.000318615	0.00162094	0.000277107	0.000449222	0.000369853	2.08004e-05	0.00177133	0.000440822	0.00310009	0.000640475	0.00394886	0.00168083	0.00931382	0.00274813	0.00605066	0.000792734	0.000311002	9.96349e-05	0.000240057	0.00388399	0.00341156	0.000422123	0.00626775	0.00180255	0.145229	1.5828	0.0215467	0.153881	0.557721	1.79301	6.49852	46.4108	2.7748	0.06255973	0.0581243	0.035213	0.0146487	0.0433114	0.00690565	0.00393975	0.0378439	0.0895697	0.00576056	0.0118452	0.0284013	0.0291908	0.0197275	0.0183438	0.00579787	0.0193842	0.00359144	0.00689551	0.0492429	0.00597858	0.00696677	0.0140237	0.00595557	0.0107964	0.0079501	0.00189795	0.00451773	0.0161504	0.00289106	0.000285272	0.0327955	0.0101865	0.00315649	0.00247782	0.0126058	0.00215503	0.00349354	0.0028763	0.000161762	0.0137754	0.00342821	0.024109	0.00498088	0.0307097	0.0130716	0.0724322	0.0213718	0.0470551	0.00616498	0.00241862	0.000774846	0.00186689	0.0302052	0.0265312	0.00328279	0.0487434	0.0140182	0.186818	0.813182	0.1868183	0.1285866
432	-282.9141	-367.3411	84.42698	0.00841334	0.00591738	0.000286658	0.00386589	0.00108872	0.00274885	0.0018788	0.012658	0.000694349	0.00110783	0.0140255	0.00709139	0.00475099	0.0011877	0.000362907	0.00321541	0.00402658	0.000450869	0.00418201	0.00168672	0.00187909	0.000292779	0.000550526	0.000983493	0.00182507	0.00313369	0.00227433	0.00647685	0.00138804	0.00462513	0.0064349	0.00681556	0.00440445	0.00072495	0.000476348	0.00606811	0.00232416	0.00381911	9.21454e-05	0.00562241	0.000921662	0.0030906	0.00174529	0.003469	0.00338101	0.01031	0.00230097	0.00134508	0.00384925	0.00338216	0.0117914	0.00391622	0.013166	0.00300371	0.00600716	0.00654577	0.00585231	0.130467	1.59286	0.0295892	0.179625	0.585297	1.70853	5.56714	33.7961	2.545453	0.05584566	0.0375715	0.0264253	0.00128013	0.017264	0.0048619	0.0122756	0.00839018	0.0565269	0.00310076	0.00494724	0.0626336	0.0316681	0.0212165	0.00530394	0.00162064	0.0143591	0.0179815	0.00201345	0.0186756	0.00753241	0.00839148	0.00130747	0.00245849	0.00439199	0.00815022	0.0139942	0.0101565	0.0289237	0.00619858	0.0206545	0.0287364	0.0304363	0.019669	0.00323741	0.00212723	0.0270984	0.010379	0.017055	0.000411494	0.025108	0.00411587	0.0138017	0.00779396	0.0154915	0.0150986	0.0460415	0.0102754	0.00600672	0.0171896	0.0151037	0.0526569	0.0174887	0.0587956	0.0134137	0.0268262	0.0292315	0.0261347	0.230913	0.769087	0.2309132	0.2239286
468	-284.5241	-369.9917	85.46766	0.0269188	0.0358864	0.00535386	0.00593752	0.0007845	0.0152772	0.0119945	0.017787	0.0313073	0.0026428	0.0152518	0.00171706	0.0113186	0.0150727	0.000841766	0.016149	0.00953886	0.00544577	0.0204894	0.0332829	0.0101136	0.0108176	0.00711266	0.02509	0.00421207	0.00706074	0.0101784	0.0192002	0.00431369	0.00280712	0.00277349	0.0954157	0.000346959	0.00133704	0.0274092	0.00416242	0.00907531	0.116933	0.0794264	0.0115783	0.00353983	0.0204127	0.0215694	0.00583203	0.0128013	0.00352311	0.0232487	0.00419889	0.0156394	0.0236937	0.0502992	0.0205132	0.00195882	0.00142225	0.0210598	0.0178388	0.0385712	0.0914717	1.61945	0.12275	0.359511	0.726759	1.37597	2.78155	8.14667	1.516716	0.03851123	0.0264303	0.0352352	0.00525669	0.00582976	0.000770263	0.0149999	0.0117768	0.0174642	0.0307391	0.00259484	0.014975	0.0016859	0.0111131	0.0147991	0.00082649	0.0158559	0.00936574	0.00534694	0.0201175	0.0326789	0.00993004	0.0106213	0.00698358	0.0246347	0.00413563	0.0069326	0.00999371	0.0188517	0.0042354	0.00275618	0.00272315	0.0936841	0.000340662	0.00131278	0.0269118	0.00408688	0.00891061	0.114811	0.0779849	0.0113682	0.00347559	0.0200423	0.0211779	0.00572619	0.012569	0.00345917	0.0228268	0.00412268	0.0153556	0.0232637	0.0493864	0.0201409	0.00192327	0.00139644	0.0206776	0.017515	0.0378712	0.476189	0.523811	0.4761893	1.018484
504	-294.6631	-380.1542	85.49108	0.0176325	0.0116361	0.000643143	0.00529691	0.00490953	0.000479196	0.0110134	0.0241523	0.00800421	0.00227118	0.0283866	0.00925016	0.00667317	0.00917343	0.00447205	0.0118637	0.00665832	0.0064977	0.00795097	0.00583528	0.00837986	0.0116811	0.000643689	0.00535217	0.00889132	0.0043639	0.00656695	0.0110888	0.00801611	0.00745184	0.003954	0.0153307	0.00417586	0.0125043	0.0189475	0.0192808	0.00363864	0.0200958	0.0349718	0.00123912	0.00740399	0.000960945	0.0109545	0.000325306	0.00522676	0.0202727	0.0258656	0.00752189	0.033775	0.0070902	0.0164729	0.00196763	0.00441392	0.00317591	0.0141052	0.00905443	0.0137221	0.199067	1.54609	0.1138	0.34648	0.718436	1.39191	2.88617	8.78733	1.571453	0.08778732	0.0308431	0.0203541	0.001125	0.00926547	0.00858786	0.00083822	0.0192648	0.0422477	0.0140011	0.0039728	0.0496545	0.0161806	0.0116729	0.0160464	0.00782261	0.0207522	0.0116469	0.0113659	0.013908	0.0102072	0.0146582	0.0204329	0.00112596	0.00936212	0.0155529	0.00763342	0.0114871	0.0193968	0.014022	0.0130349	0.00691643	0.0268168	0.00730451	0.0218727	0.0331434	0.0337264	0.00636479	0.0351519	0.0611734	0.0021675	0.0129512	0.00168091	0.0191619	0.000569031	0.00914276	0.0354614	0.0452446	0.0131574	0.0590799	0.0124023	0.0288147	0.00344183	0.00772093	0.00555537	0.0246731	0.0158382	0.024003	0.309004	0.690996	0.309004	0.5716829
540	-288.4755	-373.7685	85.29304	0.0458615	0.0583835	0.0018757	0.024205	0.010303	0.0115923	0.0440119	0.0349876	0.022533	0.00709861	0.028997	0.0182389	0.014363	0.0266804	0.0129729	0.0196008	0.0236723	0.00494208	0.0151243	0.00158957	0.00250729	0.0203067	0.0223847	0.00661261	0.00330925	0.0259598	0.0212021	0.0207434	0.00643994	0.0109044	0.0103836	0.00716486	0.0305109	0.033951	0.0351172	0.000803707	0.00847837	0.0174768	0.0444029	0.0087647	0.00494461	0.0303984	0.0154913	0.0048092	0.0159574	0.116364	0.0616642	0.00465919	0.0236242	0.022228	0.0306697	0.00366642	0.0170644	0.0112509	0.0135344	0.0138986	0.00594746	0.211764	1.53743	0.172012	0.423819	0.765045	1.30711	2.3595	5.81355	1.272739	0.09391285	0.0395143	0.0503033	0.0016161	0.020855	0.0088771	0.00998791	0.0379208	0.0301454	0.0194144	0.00611617	0.0249838	0.0157147	0.0123752	0.0229879	0.0111774	0.0168881	0.0203961	0.0042581	0.0130312	0.00136958	0.00216028	0.0174963	0.0192867	0.00569743	0.00285125	0.022367	0.0182678	0.0178726	0.00554866	0.00939527	0.00894649	0.00617325	0.0262882	0.0292522	0.030257	0.000692475	0.00730498	0.0150581	0.0382576	0.00755167	0.00426028	0.0261913	0.0133473	0.00414361	0.013749	0.100259	0.05313	0.00401437	0.0203547	0.0191516	0.0264251	0.00315899	0.0147027	0.00969381	0.0116613	0.011975	0.00512434	0.275401	0.724599	0.2754011	1.16063
576	-289.7021	-373.968	84.26592	0.0588868	0.0890206	0.0143178	0.110521	0.0104045	0.00447662	0.0876211	0.0590762	0.0106095	0.000889688	0.0670794	0.00122998	0.0344374	0.0264528	0.0150968	0.0049068	0.0247778	0.000124002	0.0397548	0.00615041	0.001802	0.00918757	0.0247383	0.0284939	0.0144675	0.0169508	0.0103251	0.00880184	0.0280851	0.0437828	0.0134855	0.0544701	0.0190662	0.0723212	0.0201006	0.0266387	8.59729e-06	0.000977033	4.68174e-05	0.0240416	0.0528939	0.00543668	0.0862097	0.0380425	0.0537726	0.058709	0.040473	0.192931	0.0424072	0.100347	0.00319335	0.0014159	0.0316769	0.0238756	0.0475167	0.0340092	0.000705321	0.127632	1.5948	0.125081	0.362826	0.728843	1.37204	2.75615	7.99482	1.503111	0.05456595	0.0310381	0.0469211	0.00754667	0.0582536	0.00548404	0.00235954	0.0461835	0.0311379	0.00559209	0.000468938	0.0353563	0.000648302	0.0181513	0.0139428	0.00795725	0.00258628	0.0130599	6.53593e-05	0.020954	0.00324177	0.000949801	0.0048426	0.0130391	0.0150186	0.00762554	0.00893447	0.00544217	0.00463929	0.0148031	0.0230771	0.00710793	0.0287102	0.0100494	0.0381191	0.0105947	0.0140408	4.53147e-06	0.000514976	2.46766e-05	0.0126719	0.0278794	0.00286557	0.0454395	0.0200515	0.0283425	0.0309444	0.0213326	0.10169	0.022352	0.052891	0.00168316	0.000746297	0.0166963	0.0125844	0.0250451	0.0179256	0.000371761	0.18081	0.81919	0.18081	1.89724
612	-290.0323	-374.3565	84.32412	0.0114449	0.155556	0.00505705	0.0432431	0.0130157	0.0122867	0.00279885	0.071229	0.0215824	0.0287895	0.0571085	0.0433734	0.0726268	0.0255679	0.00689076	0.0281067	0.0606967	0.00558867	0.0583438	0.00634239	0.0186104	0.0190718	0.0324722	0.00277298	0.00707798	0.00494973	0.00858916	0.0172089	0.0187079	0.0104094	0.0493283	0.0118447	0.00823584	0.0323368	0.0468627	0.0580161	0.0530107	0.115521	0.0108813	0.0167309	0.01309	0.0287833	0.0180788	0.043553	0.0160181	0.0796946	0.0189891	0.0412649	0.0387509	0.0233358	0.00996549	0.0380294	0.0304485	0.000117394	0.130495	0.012592	0.00455265	0.209699	1.53884	0.148895	0.395013	0.748428	1.33613	2.53156	6.71616	1.377097	0.09291165	0.00628823	0.0854683	0.00277852	0.0237593	0.0071513	0.00675076	0.00153779	0.0391358	0.0118582	0.015818	0.0313775	0.0238309	0.0399038	0.0140479	0.00378603	0.0154429	0.033349	0.00307062	0.0320562	0.00348474	0.0102252	0.0104787	0.0178414	0.00152357	0.0038889	0.00271956	0.00471919	0.00945517	0.0102788	0.00571933	0.0271027	0.00650792	0.00452507	0.017767	0.0257481	0.0318762	0.029126	0.0634715	0.0059786	0.00919257	0.00719209	0.0158146	0.00993317	0.0239296	0.00880093	0.0437871	0.0104333	0.0226724	0.0212911	0.0128215	0.0054754	0.0208947	0.0167295	6.45003e-05	0.0716989	0.0069185	0.00250139	0.232179	0.767821	0.232179	1.820048
648	-277.075	-362.5058	85.43078	0.0166052	0.0706195	0.00922405	0.0218181	0.00461068	0.00214547	0.0206608	0.0420754	0.0164875	0.00810073	0.0422967	0.00792756	0.00705419	0.00667133	0.0179759	0.0235332	0.00987923	0.000478775	0.0231733	0.0227555	0.00972591	0.00312245	0.000826941	0.00242509	0.000248144	0.00454647	0.011515	0.0084414	0.00232957	0.00315922	0.00820229	0.00201221	0.00650995	0.00403825	0.0078963	0.0275059	0.0349851	0.056911	0.00313598	0.00637272	0.0240285	0.0286718	7.01926e-05	0.0159505	0.00382726	0.0332204	0.003174	0.022861	0.00248935	0.0089018	0.00732729	0.00972913	0.0179163	0.00170641	0.0542431	0.00414468	0.00965317	0.175477	1.56217	0.118476	0.353351	0.722851	1.38341	2.83005	8.44055	1.54234	0.0765876	0.0201051	0.0855042	0.0111682	0.0264168	0.00558249	0.00259768	0.0250156	0.0509438	0.0199626	0.00980816	0.0512118	0.00959848	0.00854103	0.00807748	0.0217648	0.0284934	0.0119615	0.000579688	0.0280576	0.0275518	0.0117759	0.00378058	0.00100124	0.00293623	0.000300446	0.00550475	0.0139421	0.0102206	0.00282058	0.0038251	0.00993111	0.00243633	0.00788208	0.0048894	0.00956064	0.0333034	0.042359	0.0689064	0.00379697	0.00771592	0.0290931	0.0347151	8.49874e-05	0.0193124	0.00463394	0.0402224	0.003843	0.0276795	0.00301404	0.0107781	0.00887169	0.0117798	0.0216926	0.00206608	0.0656761	0.00501827	0.0116878	0.332431	0.667569	0.3324311	0.8259181
684	-289.9647	-374.7789	84.81416	0.0043072	0.0583123	0.0205858	0.0216822	0.0039458	0.00306032	0.0400744	0.0347007	0.020231	0.00691096	0.0408425	0.0111167	0.0172207	0.0151305	0.0200896	0.053922	0.00334177	0.010647	0.0608362	0.000662036	0.0401695	0.0893413	0.0528539	0.00469492	7.67144e-05	0.00316536	0.0215786	0.0228885	0.0397784	0.000717742	0.011517	0.00319273	0.0546096	0.0132728	0.00768475	0.0129117	0.190511	0.0531536	0.044235	0.00933244	0.0744094	0.02371	0.00177701	0.0222614	0.00199197	0.042177	0.00583088	0.0233261	0.000420656	0.023759	0.00455481	0.00129506	0.00704428	0.00420889	0.034281	0.00546744	0.00600107	0.403245	1.40688	0.222605	0.480608	0.795655	1.25683	2.0807	4.49226	1.086306	0.1954257	0.00306383	0.0414792	0.0146432	0.0154232	0.00280676	0.00217689	0.028506	0.0246836	0.0143909	0.00491596	0.0290524	0.00790761	0.0122496	0.0107627	0.0142903	0.0383563	0.0023771	0.00757348	0.0432745	0.000470925	0.0285737	0.0635509	0.0375964	0.00333963	5.45691e-05	0.00225161	0.0153494	0.0162812	0.0282955	0.00051055	0.00819233	0.00227108	0.0388453	0.00944134	0.00546638	0.00918444	0.135516	0.0378096	0.0314656	0.00663843	0.0529295	0.0168656	0.00126404	0.0158352	0.00141695	0.0300017	0.00414767	0.0165925	0.000299224	0.0169004	0.00323996	0.000921212	0.00501079	0.0029939	0.024385	0.00388914	0.00426873	0.448164	0.551836	0.4481644	1.405821
720	-280.4781	-365.7478	85.26972	0.0141546	0.0843894	0.0473949	0.0309767	0.0238439	0.00157248	0.0427094	0.0291224	0.0143632	0.0138271	0.0333891	0.0346362	0.00396205	0.014271	0.00478269	0.0381479	0.0162991	0.00773248	0.0403974	0.000354029	0.0128245	0.0233013	0.0507827	0.0140921	2.70291e-05	0.00348496	0.0249387	0.00709619	0.00372165	0.00477578	0.0338265	0.00593173	0.00445067	0.00218581	0.0363079	0.0377311	0.145317	0.0818148	0.0309654	0.0153849	0.0246723	0.0113782	0.0325866	0.00670299	0.00125913	0.0119007	0.0185226	0.0230795	8.27662e-05	0.0196526	0.0252116	0.0520326	0.0074155	0.0083176	0.0817962	0.0229822	0.0128531	0.213459	1.53628	0.248501	0.507107	0.809089	1.23596	1.97197	4.02413	1.006736	0.09473564	0.0101413	0.0604624	0.033957	0.0221939	0.0170834	0.00112663	0.0306	0.0208653	0.0102908	0.00990669	0.0239222	0.0248158	0.00283869	0.0102247	0.00342665	0.0273318	0.0116778	0.00554009	0.0289435	0.000253651	0.0091884	0.0166947	0.0363843	0.0100966	1.93655e-05	0.00249687	0.0178678	0.00508421	0.00266645	0.0034217	0.0242357	0.0042499	0.00318877	0.00156607	0.0260135	0.0270332	0.104115	0.0586178	0.0221858	0.0110228	0.0176769	0.00815215	0.0233473	0.00480248	0.000902131	0.0085265	0.0132709	0.0165358	5.92995e-05	0.0140805	0.0180633	0.0372798	0.00531298	0.00595931	0.0586045	0.016466	0.00920883	0.193801	0.806199	0.1938009	1.395733
756	-285.518	-370.288	84.7701	0.00206295	0.0467584	0.0335982	0.0268808	0.0315429	0.000133593	0.0168942	0.0343772	0.035176	0.0121385	0.0303004	0.00885909	0.0126593	0.0404666	0.0151789	0.00126816	0.0154588	0.0202485	0.0389841	0.0113353	0.0143795	0.0204578	0.0143824	0.00243401	0.000323851	0.00737755	0.00502888	0.00237866	0.00156059	0.0333245	0.0255985	0.00924935	0.00109458	6.05684e-05	0.00607553	0.0876873	0.107222	0.0426792	0.0856986	0.0383743	0.0802164	0.0154319	0.0139513	0.0217896	0.00134729	0.0420634	0.0790983	0.00328796	0.0296963	0.0164652	0.0319136	0.0303566	0.00647833	0.00679714	0.0691146	0.0084642	0.0218767	0.268137	1.499	0.151235	0.398029	0.750206	1.33297	2.51238	6.61222	1.365819	0.1219619	0.00145477	0.0329736	0.0236931	0.018956	0.0222437	9.42085e-05	0.0119136	0.0242424	0.0248057	0.00855993	0.0213675	0.00624734	0.00892722	0.0285366	0.010704	0.000894297	0.0109014	0.014279	0.0274912	0.00799353	0.0101403	0.0144267	0.0101423	0.00171644	0.000228377	0.00520257	0.00354631	0.0016774	0.00110051	0.0235001	0.0180518	0.00652255	0.000771885	4.27122e-05	0.0042844	0.0618362	0.0756118	0.030097	0.0604338	0.0270612	0.0565677	0.0108824	0.00983829	0.0153658	0.000950096	0.0296627	0.0557793	0.00231864	0.0209415	0.0116111	0.0225051	0.0214072	0.00456845	0.00479327	0.0487389	0.00596886	0.0154272	0.361878	0.638122	0.361878	1.418058
792	-280.7596	-365.2103	84.45065	0.116241	0.0575426	0.0327401	0.0311542	0.0104868	0.0106182	0.0561945	0.0498091	0.0302114	0.00477754	0.0933507	0.0241731	0.0360912	0.0609303	0.0161955	0.0377245	0.0489909	0.0269754	0.0272462	0.0190453	0.00171188	0.0415762	0.0899142	0.00793134	0.00256268	0.0643167	0.00352439	0.0246127	0.00403116	0.00309337	0.0257835	0.0337917	0.0322615	0.000598035	0.00216387	0.00340886	0.0297148	0.0311521	0.0144899	0.00441903	0.0761413	0.0067169	0.0348231	0.00689982	0.110215	0.248659	0.0184986	0.0535585	0.013848	0.0979004	0.0361288	0.0187395	0.0390503	0.00982217	0.0103003	0.192528	0.0395622	0.194241	1.54938	0.393375	0.634434	0.867657	1.15253	1.57621	2.5421	0.6746169	0.08547753	0.0522444	0.0258625	0.014715	0.0140022	0.0047133	0.00477233	0.0252565	0.0223866	0.0135785	0.00214726	0.0419563	0.0108646	0.0162211	0.027385	0.00727906	0.0169552	0.0220189	0.0121241	0.0122458	0.00855991	0.000769402	0.0186864	0.0404118	0.00356473	0.00115179	0.0289071	0.00158403	0.0110621	0.0018118	0.00139031	0.0115884	0.0151876	0.0144999	0.000268786	0.000972549	0.00153211	0.0133553	0.0140013	0.00651246	0.00198613	0.0342216	0.0030189	0.0156512	0.00310111	0.0495359	0.111759	0.00831417	0.0240718	0.00622396	0.0440012	0.0162381	0.00842242	0.0175511	0.00441456	0.00462945	0.0865316	0.0177812	0.35432	0.64568	0.3543198	2.224948
828	-279.401	-363.6021	84.20117	0.0207298	0.118323	0.0498101	0.116623	0.0227065	0.00590285	0.0942789	0.0462359	0.0286091	0.00520146	0.0558027	0.0209412	0.0135561	0.0444034	0.00175951	0.0203327	0.00512355	0.00873038	0.0148757	0.018927	0.00810303	0.0256483	0.0137294	0.008712	0.0040852	0.00252532	0.0133276	0.0304718	0.00488175	0.0166538	0.0517362	0.116489	0.000604265	0.0193258	0.075953	0.0829588	0.0955038	0.071744	0.0414013	9.78479e-05	0.101873	0.00534877	0.0720558	0.0247929	0.0173482	0.0662219	0.0273589	0.000272754	0.0318275	0.0091633	0.0115192	0.0232693	0.0106316	0.00309951	0.0345452	0.0312745	0.0109239	0.343808	1.4474	0.203616	0.460157	0.784933	1.27399	2.17317	4.91121	1.150779	0.1619553	0.0110362	0.0629933	0.026518	0.0620877	0.0120885	0.00314257	0.0501924	0.0246152	0.015231	0.00276916	0.0297083	0.0111487	0.00721704	0.0236396	0.000936729	0.0108247	0.00272769	0.0046479	0.00791955	0.0100764	0.0043139	0.0136547	0.00730931	0.00463811	0.00217489	0.00134444	0.0070954	0.0162226	0.00259895	0.00886619	0.0275434	0.0620164	0.0003217	0.0102887	0.040436	0.0441658	0.0508445	0.0381952	0.0220413	5.20925e-05	0.0542353	0.00284759	0.0383612	0.0131993	0.00923588	0.0352553	0.0145654	0.000145209	0.0169444	0.00487837	0.00613262	0.0123882	0.00566007	0.00165012	0.0183912	0.01665	0.0058157	0.188762	0.811238	0.1887624	1.878351
864	-283.9449	-369.0169	85.07198	0.0163404	0.0549119	0.0141697	0.0562371	0.0348953	0.07396	0.0443788	0.116837	0.0195196	0.0145613	0.0255271	0.00568859	0.0258565	0.0134292	0.00196553	0.0176802	0.00388463	0.000800238	0.0256821	0.0330259	0.00336592	0.0343936	0.00677196	0.000571786	0.0033165	0.011089	0.0212815	0.0123972	0.00681036	0.0224498	0.00254179	0.0636076	0.00493786	0.00197457	0.00641737	0.0126969	0.133864	0.0280926	0.00334042	0.00331796	0.0505177	0.00604677	0.0146721	0.0344541	0.0163618	0.0243991	0.0268418	0.00126914	0.00914004	0.0199631	0.00213975	0.00316112	0.0217274	0.0140679	0.031462	0.0282135	0.00755141	0.0737482	1.63154	0.104187	0.331883	0.708853	1.41073	3.01311	9.5981	1.635268	0.03081935	0.0126222	0.0424168	0.0109454	0.0434405	0.0269549	0.0571306	0.0342805	0.0902509	0.015078	0.0112479	0.0197185	0.00439417	0.0199729	0.0103734	0.00151828	0.0136571	0.00300069	0.000618146	0.0198382	0.0255109	0.00260001	0.0265674	0.00523101	0.000441677	0.00256184	0.00856574	0.016439	0.00957626	0.00526068	0.0173414	0.00196341	0.0491338	0.00381426	0.00152526	0.00495711	0.00980775	0.103403	0.0217002	0.00258032	0.00256297	0.0390225	0.00467084	0.0113335	0.0266141	0.0126387	0.0188471	0.020734	0.000980354	0.00706025	0.0154206	0.00165285	0.00244181	0.0167834	0.0108668	0.0243029	0.0217936	0.00583311	0.366111	0.633889	0.3661111	1.294578
900	-291.1525	-374.9664	83.81384	0.0206939	0.150157	0.00893442	0.0612336	0.0978759	0.0091842	0.0158644	0.0741194	0.0525549	0.0173846	0.0853171	0.0055546	0.121838	0.00364681	0.016119	0.0257986	0.000470004	0.000707009	0.117492	3.35107e-05	0.0610878	0.0255191	0.00275751	0.000205658	0.0149423	0.00105446	0.0284817	0.026946	0.0422654	0.0209971	0.0469506	0.0364274	0.0196208	0.0497044	0.0512932	0.00334088	0.0662181	0.0802597	0.010037	0.0115126	0.133728	0.027512	0.0371521	0.0188221	0.013138	0.123967	0.0142129	0.067199	0.0249187	0.150428	0.0164365	0.0620621	0.0693773	0.0403358	0.00738314	0.179094	0.00125465	0.187706	1.55384	0.273535	0.531411	0.820993	1.21804	1.88178	3.65583	0.9373315	0.08236486	0.00837259	0.0607525	0.0036148	0.0247747	0.0395998	0.00371586	0.00641864	0.0299882	0.0212633	0.0070337	0.0345187	0.00224735	0.049295	0.00147547	0.00652162	0.0104379	0.00019016	0.000286051	0.0475364	1.35582e-05	0.0247157	0.0103248	0.00111567	8.32077e-05	0.00604553	0.000426627	0.0115235	0.0109022	0.0171003	0.00849525	0.0189959	0.0147383	0.00793844	0.02011	0.0207528	0.0013517	0.0267914	0.0324725	0.00406089	0.0046579	0.0541054	0.0111312	0.0150315	0.00761527	0.00531552	0.050156	0.00575045	0.0271882	0.0100819	0.0608619	0.0066501	0.0251099	0.0280695	0.0163196	0.00298717	0.0724599	0.000507622	0.348382	0.651618	0.3483817	2.471622
